subject_country,migrated_country,region,total_migrant,male_migrant,female_migrant,18to24_migrant,25to34_migrant,35_to_54_migrant,55+_migrant
Spain,New Zealand,Oceania,1300,510,640,0,430,710,0
Spain,Nigeria,Africa,910,450,0,0,330,450,0
Spain,Cyprus.1,Other,0,0,0,0,0,0,0
Spain,Norway,Europe,2400,910,1200,310,920,1100,0
Spain,Oman,Asia,0,0,0,0,0,0,0
Spain,Pakistan,Asia,630,410,0,0,0,0,0
Spain,Palestine,Asia,0,0,0,0,0,0,0
Spain,Panama,Americas,5000,2500,2100,320,1600,2600,430
Spain,Paraguay,Americas,2500,1200,1200,0,970,1200,0
Spain,Peru,Americas,30000,16000,12000,3000,10000,15000,2100
Spain,Philippines,Asia,2200,890,800,320,1000,750,0
Spain,Poland,Europe,5100,1700,2900,570,2100,2300,0
Spain,Portugal,Europe,8300,3100,4300,920,2700,4200,500
Spain,Puerto Rico,Americas,2400,890,1200,0,970,1000,0
Spain,Qatar,Asia,850,440,320,0,0,500,0
Spain,South korea,Other,1300,0,480,0,740,390,0
Spain,Romania,Europe,1700,480,950,0,700,750,0
Spain,Saudi Arabia,Asia,2800,1900,620,0,1100,1500,0
Spain,Serbia,Europe,720,0,400,0,310,340,0
Spain,Singapore,Asia,2300,1100,960,380,820,1000,0
Spain,Slovakia,Europe,660,0,0,0,0,320,0
Spain,Slovenia,Europe,400,0,0,0,0,0,0
Spain,South Africa,Africa,790,370,0,0,0,390,0
Spain,Spain,Europe,0,0,0,0,0,0,0
Spain,Sri Lanka,Asia,510,0,0,0,0,0,0
Spain,Sudan,Africa,0,0,0,0,0,0,0
Spain,Sweden,Europe,5300,2000,2900,480,2000,2600,0
Spain,Switzerland,Europe,10000,4600,4800,780,3600,5300,540
Spain,Taiwan,Asia,1100,320,410,0,560,410,0
Spain,Thailand,Asia,990,400,0,0,390,490,0
Spain,Tunisia,Africa,410,0,0,0,0,0,0
Spain,Türkiye,Asia,6600,2500,2500,1000,3300,2200,0
Spain,Uganda,Africa,0,0,0,0,0,0,0
Spain,Ukraine,Europe,930,310,450,0,380,350,0
Spain,United Arab Emirates,Asia,7100,3600,2800,340,2500,3900,320
Spain,United Kingdom,Europe,57000,22000,31000,3900,21000,30000,2500
Spain,United States of America,Americas,150000,58000,82000,18000,54000,69000,9400
Spain,Uruguay,Americas,5900,2400,3100,540,2200,2700,490
Spain,Uzbekistan,Asia,0,0,0,0,0,0,0
Spain,Venezuela (Bolivarian Republic of),Americas,4800,2400,1800,400,1500,2200,750
Spain,Viet Nam,Asia,870,330,330,0,430,320,0
Sri Lanka,Argentina,Americas,0,0,0,0,0,0,0
Sri Lanka,Armenia,Asia,0,0,0,0,0,0,0
Sri Lanka,Australia,Oceania,14000,3100,3200,0,4900,7500,870
Sri Lanka,Austria,Europe,0,0,0,0,0,0,0
Sri Lanka,Azerbaijan,Asia,0,0,0,0,0,0,0
Sri Lanka,Bahrain,Asia,0,0,0,0,0,0,0
Sri Lanka,Bangladesh,Asia,0,0,0,0,0,0,0
Sri Lanka,Belarus,Europe,0,0,0,0,0,0,0
Sri Lanka,Belgium,Europe,0,0,0,0,0,0,0
Sri Lanka,Bosnia and Herzegovina,Europe,0,0,0,0,0,0,0
Sri Lanka,Brazil,Americas,0,0,0,0,0,0,0
Sri Lanka,Brunei Darussalam,Asia,0,0,0,0,0,0,0
Sri Lanka,Bulgaria,Europe,0,0,0,0,0,0,0
Sri Lanka,Canada,Americas,5500,1200,1300,0,2300,2600,0
Sri Lanka,Chile,Americas,0,0,0,0,0,0,0
Sri Lanka,China (Mainland),Asia,0,0,0,0,0,0,0
Sri Lanka,Colombia,Americas,0,0,0,0,0,0,0
Sri Lanka,Costa Rica,Americas,0,0,0,0,0,0,0
Sri Lanka,Croatia,Europe,0,0,0,0,0,0,0
Sri Lanka,Cuba,Americas,0,0,0,0,0,0,0
Sri Lanka,Cyprus,Asia,0,0,0,0,0,0,0
Sri Lanka,Czechia,Europe,0,0,0,0,0,0,0
Sri Lanka,Denmark,Europe,0,0,0,0,0,0,0
Sri Lanka,Dominican Republic,Americas,0,0,0,0,0,0,0
Sri Lanka,Ecuador,Americas,0,0,0,0,0,0,0
Sri Lanka,Egypt,Africa,0,0,0,0,0,0,0
Sri Lanka,Estonia,Europe,0,0,0,0,0,0,0
Sri Lanka,Ethiopia,Africa,0,0,0,0,0,0,0
Sri Lanka,Finland,Europe,490,0,0,0,0,0,0
Sri Lanka,France,Europe,0,0,0,0,0,0,0
Sri Lanka,Georgia,Asia,0,0,0,0,0,0,0
Sri Lanka,Germany,Europe,360,0,0,0,0,0,0
Sri Lanka,Ghana,Africa,0,0,0,0,0,0,0
Sri Lanka,Greece,Europe,0,0,0,0,0,0,0
Sri Lanka,Guatemala,Americas,0,0,0,0,0,0,0
Sri Lanka,Honduras,Americas,0,0,0,0,0,0,0
Sri Lanka,"Hong Kong SAR, China",Asia,0,0,0,0,0,0,0
Sri Lanka,Hungary,Europe,0,0,0,0,0,0,0
Sri Lanka,Iceland,Europe,0,0,0,0,0,0,0
Sri Lanka,India,Asia,330,0,0,0,0,0,0
Sri Lanka,Indonesia,Asia,0,0,0,0,0,0,0
Sri Lanka,Iraq,Asia,0,0,0,0,0,0,0
Sri Lanka,Ireland,Europe,0,0,0,0,0,0,0
Sri Lanka,Israel,Asia,0,0,0,0,0,0,0
Sri Lanka,Italy,Europe,0,0,0,0,0,0,0
Sri Lanka,Japan,Asia,620,0,0,0,370,0,0
Sri Lanka,Jordan,Asia,0,0,0,0,0,0,0
Sri Lanka,Kazakhstan,Asia,0,0,0,0,0,0,0
Sri Lanka,Kenya,Africa,0,0,0,0,0,0,0
Sri Lanka,Kuwait,Asia,0,0,0,0,0,0,0
Sri Lanka,Kyrgyzstan,Asia,0,0,0,0,0,0,0
Sri Lanka,Latvia,Europe,0,0,0,0,0,0,0
Sri Lanka,Lebanon,Asia,0,0,0,0,0,0,0
Sri Lanka,Libya,Africa,0,0,0,0,0,0,0
Sri Lanka,Lithuania,Europe,0,0,0,0,0,0,0
Sri Lanka,Luxembourg,Europe,0,0,0,0,0,0,0
Sri Lanka,"Macao SAR, China",Asia,0,0,0,0,0,0,0
Sri Lanka,Malaysia,Asia,0,0,0,0,0,0,0
Sri Lanka,Malta,Europe,0,0,0,0,0,0,0
Sri Lanka,Mexico,Americas,0,0,0,0,0,0,0
Sri Lanka,Morocco,Africa,0,0,0,0,0,0,0
Sri Lanka,Netherlands,Europe,0,0,0,0,0,0,0
Sri Lanka,New Zealand,Oceania,2600,570,640,0,800,1600,0
Sri Lanka,Nigeria,Africa,0,0,0,0,0,0,0
Sri Lanka,Cyprus.1,Other,0,0,0,0,0,0,0
Sri Lanka,Norway,Europe,0,0,0,0,0,0,0
Sri Lanka,Oman,Asia,0,0,0,0,0,0,0
Sri Lanka,Pakistan,Asia,0,0,0,0,0,0,0
Sri Lanka,Palestine,Asia,0,0,0,0,0,0,0
Sri Lanka,Panama,Americas,0,0,0,0,0,0,0
Sri Lanka,Paraguay,Americas,0,0,0,0,0,0,0
Sri Lanka,Peru,Americas,0,0,0,0,0,0,0
Sri Lanka,Philippines,Asia,0,0,0,0,0,0,0
Sri Lanka,Poland,Europe,0,0,0,0,0,0,0
Sri Lanka,Portugal,Europe,0,0,0,0,0,0,0
Sri Lanka,Puerto Rico,Americas,0,0,0,0,0,0,0
Sri Lanka,Qatar,Asia,1400,650,0,0,610,700,0
Sri Lanka,South korea,Other,0,0,0,0,0,0,0
Sri Lanka,Romania,Europe,0,0,0,0,0,0,0
Sri Lanka,Saudi Arabia,Asia,1200,630,0,0,440,630,0
Sri Lanka,Serbia,Europe,0,0,0,0,0,0,0
Sri Lanka,Singapore,Asia,1200,0,0,0,510,630,0
Sri Lanka,Slovakia,Europe,0,0,0,0,0,0,0
Sri Lanka,Slovenia,Europe,0,0,0,0,0,0,0
Sri Lanka,South Africa,Africa,0,0,0,0,0,0,0
Sri Lanka,Spain,Europe,0,0,0,0,0,0,0
Sri Lanka,Sri Lanka,Asia,0,0,0,0,0,0,0
Sri Lanka,Sudan,Africa,0,0,0,0,0,0,0
Sri Lanka,Sweden,Europe,530,0,0,0,0,0,0
Sri Lanka,Switzerland,Europe,0,0,0,0,0,0,0
Sri Lanka,Taiwan,Asia,0,0,0,0,0,0,0
Sri Lanka,Thailand,Asia,0,0,0,0,0,0,0
Sri Lanka,Tunisia,Africa,0,0,0,0,0,0,0
Sri Lanka,Türkiye,Asia,0,0,0,0,0,0,0
Sri Lanka,Uganda,Africa,0,0,0,0,0,0,0
Sri Lanka,Ukraine,Europe,0,0,0,0,0,0,0
Sri Lanka,United Arab Emirates,Asia,4800,1300,980,330,2600,1700,0
Sri Lanka,United Kingdom,Europe,6400,1300,1500,0,2600,3200,0
Sri Lanka,United States of America,Americas,6200,1500,1500,0,2300,3300,530
Sri Lanka,Uruguay,Americas,0,0,0,0,0,0,0
Sri Lanka,Uzbekistan,Asia,0,0,0,0,0,0,0
Sri Lanka,Venezuela (Bolivarian Republic of),Americas,0,0,0,0,0,0,0
Sri Lanka,Viet Nam,Asia,0,0,0,0,0,0,0
Sudan,Argentina,Americas,0,0,0,0,0,0,0
Sudan,Armenia,Asia,0,0,0,0,0,0,0
Sudan,Australia,Oceania,0,0,0,0,0,0,0
Sudan,Austria,Europe,0,0,0,0,0,0,0
Sudan,Azerbaijan,Asia,0,0,0,0,0,0,0
Sudan,Bahrain,Asia,0,0,0,0,0,0,0
Sudan,Bangladesh,Asia,0,0,0,0,0,0,0
Sudan,Belarus,Europe,0,0,0,0,0,0,0
Sudan,Belgium,Europe,0,0,0,0,0,0,0
Sudan,Bosnia and Herzegovina,Europe,0,0,0,0,0,0,0
Sudan,Brazil,Americas,0,0,0,0,0,0,0
Sudan,Brunei Darussalam,Asia,0,0,0,0,0,0,0
Sudan,Bulgaria,Europe,0,0,0,0,0,0,0
Sudan,Canada,Americas,700,310,0,0,0,410,0
Sudan,Chile,Americas,0,0,0,0,0,0,0
Sudan,China (Mainland),Asia,0,0,0,0,0,0,0
Sudan,Colombia,Americas,0,0,0,0,0,0,0
Sudan,Costa Rica,Americas,0,0,0,0,0,0,0
Sudan,Croatia,Europe,0,0,0,0,0,0,0
Sudan,Cuba,Americas,0,0,0,0,0,0,0
Sudan,Cyprus,Asia,0,0,0,0,0,0,0
Sudan,Czechia,Europe,0,0,0,0,0,0,0
Sudan,Denmark,Europe,0,0,0,0,0,0,0
Sudan,Dominican Republic,Americas,0,0,0,0,0,0,0
Sudan,Ecuador,Americas,0,0,0,0,0,0,0
Sudan,Egypt,Africa,4100,1400,1800,830,2100,1000,0
Sudan,Estonia,Europe,0,0,0,0,0,0,0
Sudan,Ethiopia,Africa,0,0,0,0,0,0,0
Sudan,Finland,Europe,0,0,0,0,0,0,0
Sudan,France,Europe,0,0,0,0,0,0,0
Sudan,Georgia,Asia,0,0,0,0,0,0,0
Sudan,Germany,Europe,0,0,0,0,0,0,0
Sudan,Ghana,Africa,0,0,0,0,0,0,0
Sudan,Greece,Europe,0,0,0,0,0,0,0
Sudan,Guatemala,Americas,0,0,0,0,0,0,0
Sudan,Honduras,Americas,0,0,0,0,0,0,0
Sudan,"Hong Kong SAR, China",Asia,0,0,0,0,0,0,0
Sudan,Hungary,Europe,0,0,0,0,0,0,0
Sudan,Iceland,Europe,0,0,0,0,0,0,0
Sudan,India,Asia,0,0,0,0,0,0,0
Sudan,Indonesia,Asia,0,0,0,0,0,0,0
Sudan,Iraq,Asia,0,0,0,0,0,0,0
Sudan,Ireland,Europe,0,0,0,0,0,0,0
Sudan,Israel,Asia,0,0,0,0,0,0,0
Sudan,Italy,Europe,0,0,0,0,0,0,0
Sudan,Japan,Asia,0,0,0,0,0,0,0
Sudan,Jordan,Asia,0,0,0,0,0,0,0
Sudan,Kazakhstan,Asia,0,0,0,0,0,0,0
Sudan,Kenya,Africa,0,0,0,0,0,0,0
Sudan,Kuwait,Asia,0,0,0,0,0,0,0
Sudan,Kyrgyzstan,Asia,0,0,0,0,0,0,0
Sudan,Latvia,Europe,0,0,0,0,0,0,0
Sudan,Lebanon,Asia,0,0,0,0,0,0,0
Sudan,Libya,Africa,300,0,0,0,0,0,0
Sudan,Lithuania,Europe,0,0,0,0,0,0,0
Sudan,Luxembourg,Europe,0,0,0,0,0,0,0
Sudan,"Macao SAR, China",Asia,0,0,0,0,0,0,0
Sudan,Malaysia,Asia,0,0,0,0,0,0,0
Sudan,Malta,Europe,0,0,0,0,0,0,0
Sudan,Mexico,Americas,0,0,0,0,0,0,0
Sudan,Morocco,Africa,0,0,0,0,0,0,0
Sudan,Netherlands,Europe,0,0,0,0,0,0,0
Sudan,New Zealand,Oceania,0,0,0,0,0,0,0
Sudan,Nigeria,Africa,0,0,0,0,0,0,0
Sudan,Cyprus.1,Other,0,0,0,0,0,0,0
Sudan,Norway,Europe,0,0,0,0,0,0,0
Sudan,Oman,Asia,890,390,310,0,300,470,0
Sudan,Pakistan,Asia,0,0,0,0,0,0,0
Sudan,Palestine,Asia,0,0,0,0,0,0,0
Sudan,Panama,Americas,0,0,0,0,0,0,0
Sudan,Paraguay,Americas,0,0,0,0,0,0,0
Sudan,Peru,Americas,0,0,0,0,0,0,0
Sudan,Philippines,Asia,0,0,0,0,0,0,0
Sudan,Poland,Europe,0,0,0,0,0,0,0
Sudan,Portugal,Europe,0,0,0,0,0,0,0
Sudan,Puerto Rico,Americas,0,0,0,0,0,0,0
Sudan,Qatar,Asia,2100,1100,630,0,920,1000,0
Sudan,South korea,Other,0,0,0,0,0,0,0
Sudan,Romania,Europe,0,0,0,0,0,0,0
Sudan,Saudi Arabia,Asia,12000,6500,3000,740,4900,6000,680
Sudan,Serbia,Europe,0,0,0,0,0,0,0
Sudan,Singapore,Asia,0,0,0,0,0,0,0
Sudan,Slovakia,Europe,0,0,0,0,0,0,0
Sudan,Slovenia,Europe,0,0,0,0,0,0,0
Sudan,South Africa,Africa,0,0,0,0,0,0,0
Sudan,Spain,Europe,0,0,0,0,0,0,0
Sudan,Sri Lanka,Asia,0,0,0,0,0,0,0
Sudan,Sudan,Africa,0,0,0,0,0,0,0
Sudan,Sweden,Europe,0,0,0,0,0,0,0
Sudan,Switzerland,Europe,0,0,0,0,0,0,0
Sudan,Taiwan,Asia,0,0,0,0,0,0,0
Sudan,Thailand,Asia,0,0,0,0,0,0,0
Sudan,Tunisia,Africa,0,0,0,0,0,0,0
Sudan,Türkiye,Asia,0,0,0,0,0,0,0
Sudan,Uganda,Africa,0,0,0,0,0,0,0
Sudan,Ukraine,Europe,0,0,0,0,0,0,0
Sudan,United Arab Emirates,Asia,9100,4100,3200,380,4200,4200,400
Sudan,United Kingdom,Europe,1300,610,440,0,500,610,0
Sudan,United States of America,Americas,2100,1000,590,0,660,1100,0
Sudan,Uruguay,Americas,0,0,0,0,0,0,0
Sudan,Uzbekistan,Asia,0,0,0,0,0,0,0
Sudan,Venezuela (Bolivarian Republic of),Americas,0,0,0,0,0,0,0
Sudan,Viet Nam,Asia,0,0,0,0,0,0,0
Sweden,Argentina,Americas,490,0,0,0,0,0,0
Sweden,Armenia,Asia,0,0,0,0,0,0,0
Sweden,Australia,Oceania,5400,2400,2600,450,1800,4600,360
Sweden,Austria,Europe,1100,580,490,0,410,580,0
Sweden,Azerbaijan,Asia,0,0,0,0,0,0,0
Sweden,Bahrain,Asia,0,0,0,0,0,0,0
Sweden,Bangladesh,Asia,970,530,0,0,0,520,0
Sweden,Belarus,Europe,0,0,0,0,0,0,0
Sweden,Belgium,Europe,2100,950,930,0,930,900,0
Sweden,Bosnia and Herzegovina,Europe,0,0,0,0,0,0,0
Sweden,Brazil,Americas,2100,1100,800,0,720,1100,0
Sweden,Brunei Darussalam,Asia,0,0,0,0,0,0,0
Sweden,Bulgaria,Europe,0,0,0,0,0,0,0
Sweden,Canada,Americas,5900,2800,2400,440,1800,3100,460
Sweden,Chile,Americas,700,400,0,0,0,330,0
Sweden,China (Mainland),Asia,3300,890,860,0,1100,2000,0
Sweden,Colombia,Americas,720,370,0,0,0,420,0
Sweden,Costa Rica,Americas,0,0,0,0,0,0,0
Sweden,Croatia,Europe,0,0,0,0,0,0,0
Sweden,Cuba,Americas,0,0,0,0,0,0,0
Sweden,Cyprus,Asia,0,0,0,0,0,0,0
Sweden,Czechia,Europe,620,0,0,0,0,300,0
Sweden,Denmark,Europe,4300,1700,2200,390,1500,2100,390
Sweden,Dominican Republic,Americas,0,0,0,0,0,0,0
Sweden,Ecuador,Americas,0,0,0,0,0,0,0
Sweden,Egypt,Africa,900,570,0,0,530,0,0
Sweden,Estonia,Europe,380,0,0,0,0,0,0
Sweden,Ethiopia,Africa,360,0,0,0,0,0,0
Sweden,Finland,Europe,3300,880,1600,0,990,1600,420
Sweden,France,Europe,7000,3500,2700,1100,2600,3000,320
Sweden,Georgia,Asia,0,0,0,0,0,0,0
Sweden,Germany,Europe,7500,4000,3000,470,3200,3500,340
Sweden,Ghana,Africa,420,0,0,0,0,0,0
Sweden,Greece,Europe,860,420,320,0,0,450,0
Sweden,Guatemala,Americas,0,0,0,0,0,0,0
Sweden,Honduras,Americas,0,0,0,0,0,0,0
Sweden,"Hong Kong SAR, China",Asia,2000,710,960,0,850,780,0
Sweden,Hungary,Europe,340,0,0,0,0,0,0
Sweden,Iceland,Europe,670,0,0,0,0,330,0
Sweden,India,Asia,5800,3600,1100,1500,2100,2100,0
Sweden,Indonesia,Asia,1500,550,430,0,620,610,0
Sweden,Iraq,Asia,0,0,0,0,0,0,0
Sweden,Ireland,Europe,720,310,340,0,310,0,0
Sweden,Israel,Asia,310,0,0,0,0,0,0
Sweden,Italy,Europe,3200,1600,1400,360,1300,1300,0
Sweden,Japan,Asia,1900,1000,480,0,850,820,0
Sweden,Jordan,Asia,0,0,0,0,0,0,0
Sweden,Kazakhstan,Asia,0,0,0,0,0,0,0
Sweden,Kenya,Africa,770,350,0,0,0,350,0
Sweden,Kuwait,Asia,0,0,0,0,0,0,0
Sweden,Kyrgyzstan,Asia,0,0,0,0,0,0,0
Sweden,Latvia,Europe,0,0,0,0,0,0,0
Sweden,Lebanon,Asia,0,0,0,0,0,0,0
Sweden,Libya,Africa,0,0,0,0,0,0,0
Sweden,Lithuania,Europe,440,0,0,0,0,0,0
Sweden,Luxembourg,Europe,430,0,0,0,0,0,0
Sweden,"Macao SAR, China",Asia,0,0,0,0,0,0,0
Sweden,Malaysia,Asia,720,330,0,0,0,340,0
Sweden,Malta,Europe,0,0,0,0,0,0,0
Sweden,Mexico,Americas,1500,800,540,0,500,740,0
Sweden,Morocco,Africa,340,0,0,0,0,0,0
Sweden,Netherlands,Europe,4100,1800,1900,450,1800,1600,0
Sweden,New Zealand,Oceania,700,0,340,0,0,380,0
Sweden,Nigeria,Africa,620,320,0,0,0,350,0
Sweden,Cyprus.1,Other,0,0,0,0,0,0,0
Sweden,Norway,Europe,3700,1700,1600,0,830,2200,660
Sweden,Oman,Asia,0,0,0,0,0,0,0
Sweden,Pakistan,Asia,1500,1000,0,0,410,820,0
Sweden,Palestine,Asia,0,0,0,0,0,0,0
Sweden,Panama,Americas,0,0,0,0,0,0,0
Sweden,Paraguay,Americas,0,0,0,0,0,0,0
Sweden,Peru,Americas,460,0,0,0,0,0,0
Sweden,Philippines,Asia,860,350,0,0,350,350,0
Sweden,Poland,Europe,930,400,440,0,0,580,0
Sweden,Portugal,Europe,970,480,350,0,340,380,0
Sweden,Puerto Rico,Americas,0,0,0,0,0,0,0
Sweden,Qatar,Asia,0,0,0,0,0,0,0
Sweden,South korea,Other,660,0,0,0,330,0,0
Sweden,Romania,Europe,0,0,0,0,0,0,0
Sweden,Saudi Arabia,Asia,750,510,0,0,0,410,0
Sweden,Serbia,Europe,0,0,0,0,0,0,0
Sweden,Singapore,Asia,3800,1600,1500,720,1800,1200,0
Sweden,Slovakia,Europe,0,0,0,0,0,0,0
Sweden,Slovenia,Europe,0,0,0,0,0,0,0
Sweden,South Africa,Africa,720,330,0,0,0,360,0
Sweden,Spain,Europe,4700,2500,1900,470,1700,2300,0
Sweden,Sri Lanka,Asia,0,0,0,0,0,0,0
Sweden,Sudan,Africa,0,0,0,0,0,0,0
Sweden,Sweden,Europe,0,0,0,0,0,0,0
Sweden,Switzerland,Europe,3300,1700,1200,0,1100,1700,310
Sweden,Taiwan,Asia,800,0,0,0,390,340,0
Sweden,Thailand,Asia,1000,310,0,0,0,550,0
Sweden,Tunisia,Africa,0,0,0,0,0,0,0
Sweden,Türkiye,Asia,2200,1000,680,0,860,1100,0
Sweden,Uganda,Africa,300,0,0,0,0,0,0
Sweden,Ukraine,Europe,500,0,0,0,0,0,0
Sweden,United Arab Emirates,Asia,1900,1100,590,0,570,1100,0
Sweden,United Kingdom,Europe,14000,6300,6700,870,5200,7100,1200
Sweden,United States of America,Americas,88000,19000,62000,1200,8400,74000,4300
Sweden,Uruguay,Americas,0,0,0,0,0,0,0
Sweden,Uzbekistan,Asia,0,0,0,0,0,0,0
Sweden,Venezuela (Bolivarian Republic of),Americas,0,0,0,0,0,0,0
Sweden,Viet Nam,Asia,710,0,0,0,0,340,0
Switzerland,Argentina,Americas,520,0,0,0,0,0,0
Switzerland,Armenia,Asia,0,0,0,0,0,0,0
Switzerland,Australia,Oceania,2500,1000,1200,0,880,1100,0
Switzerland,Austria,Europe,1000,560,380,0,340,480,0
Switzerland,Azerbaijan,Asia,0,0,0,0,0,0,0
Switzerland,Bahrain,Asia,0,0,0,0,0,0,0
Switzerland,Bangladesh,Asia,360,0,0,0,0,0,0
Switzerland,Belarus,Europe,0,0,0,0,0,0,0
Switzerland,Belgium,Europe,1500,760,580,0,620,610,0
Switzerland,Bosnia and Herzegovina,Europe,0,0,0,0,0,0,0
Switzerland,Brazil,Americas,2100,1100,750,0,610,1000,0
Switzerland,Brunei Darussalam,Asia,0,0,0,0,0,0,0
Switzerland,Bulgaria,Europe,0,0,0,0,0,0,0
Switzerland,Canada,Americas,5600,2500,2300,530,1600,2900,550
Switzerland,Chile,Americas,430,0,0,0,0,0,0
Switzerland,China (Mainland),Asia,1400,350,320,0,580,630,0
Switzerland,Colombia,Americas,640,350,0,0,0,320,0
Switzerland,Costa Rica,Americas,0,0,0,0,0,0,0
Switzerland,Croatia,Europe,0,0,0,0,0,0,0
Switzerland,Cuba,Americas,0,0,0,0,0,0,0
Switzerland,Cyprus,Asia,0,0,0,0,0,0,0
Switzerland,Czechia,Europe,0,0,0,0,0,0,0
Switzerland,Denmark,Europe,790,390,320,0,310,310,0
Switzerland,Dominican Republic,Americas,0,0,0,0,0,0,0
Switzerland,Ecuador,Americas,0,0,0,0,0,0,0
Switzerland,Egypt,Africa,590,0,0,0,0,0,0
Switzerland,Estonia,Europe,0,0,0,0,0,0,0
Switzerland,Ethiopia,Africa,320,0,0,0,0,0,0
Switzerland,Finland,Europe,460,0,0,0,0,0,0
Switzerland,France,Europe,6800,3100,2900,1300,2400,2400,640
Switzerland,Georgia,Asia,0,0,0,0,0,0,0
Switzerland,Germany,Europe,7300,4100,2700,450,2300,3600,960
Switzerland,Ghana,Africa,0,0,0,0,0,0,0
Switzerland,Greece,Europe,430,0,0,0,0,0,0
Switzerland,Guatemala,Americas,0,0,0,0,0,0,0
Switzerland,Honduras,Americas,0,0,0,0,0,0,0
Switzerland,"Hong Kong SAR, China",Asia,1300,440,610,0,450,610,0
Switzerland,Hungary,Europe,0,0,0,0,0,0,0
Switzerland,Iceland,Europe,0,0,0,0,0,0,0
Switzerland,India,Asia,2600,1500,590,570,790,1100,0
Switzerland,Indonesia,Asia,1200,420,370,700,0,0,0
Switzerland,Iraq,Asia,0,0,0,0,0,0,0
Switzerland,Ireland,Europe,0,0,0,0,0,0,0
Switzerland,Israel,Asia,460,0,0,0,0,0,0
Switzerland,Italy,Europe,4000,1900,2000,560,1700,1500,310
Switzerland,Japan,Asia,1000,440,0,0,430,390,0
Switzerland,Jordan,Asia,0,0,0,0,0,0,0
Switzerland,Kazakhstan,Asia,0,0,0,0,0,0,0
Switzerland,Kenya,Africa,490,0,0,0,0,0,0
Switzerland,Kuwait,Asia,0,0,0,0,0,0,0
Switzerland,Kyrgyzstan,Asia,0,0,0,0,0,0,0
Switzerland,Latvia,Europe,0,0,0,0,0,0,0
Switzerland,Lebanon,Asia,0,0,0,0,0,0,0
Switzerland,Libya,Africa,0,0,0,0,0,0,0
Switzerland,Lithuania,Europe,0,0,0,0,0,0,0
Switzerland,Luxembourg,Europe,520,0,0,0,0,0,0
Switzerland,"Macao SAR, China",Asia,0,0,0,0,0,0,0
Switzerland,Malaysia,Asia,0,0,0,0,0,0,0
Switzerland,Malta,Europe,0,0,0,0,0,0,0
Switzerland,Mexico,Americas,1000,550,380,0,350,460,0
Switzerland,Morocco,Africa,1000,540,0,0,380,360,0
Switzerland,Netherlands,Europe,1600,750,640,0,580,670,0
Switzerland,New Zealand,Oceania,310,0,0,0,0,0,0
Switzerland,Nigeria,Africa,710,340,0,0,320,0,0
Switzerland,Cyprus.1,Other,0,0,0,0,0,0,0
Switzerland,Norway,Europe,620,310,0,0,0,310,0
Switzerland,Oman,Asia,0,0,0,0,0,0,0
Switzerland,Pakistan,Asia,460,0,0,0,0,0,0
Switzerland,Palestine,Asia,0,0,0,0,0,0,0
Switzerland,Panama,Americas,0,0,0,0,0,0,0
Switzerland,Paraguay,Americas,0,0,0,0,0,0,0
Switzerland,Peru,Americas,580,0,0,0,0,0,0
Switzerland,Philippines,Asia,560,0,0,0,0,0,0
Switzerland,Poland,Europe,400,0,0,0,0,0,0
Switzerland,Portugal,Europe,480,0,0,0,0,0,0
Switzerland,Puerto Rico,Americas,0,0,0,0,0,0,0
Switzerland,Qatar,Asia,0,0,0,0,0,0,0
Switzerland,South korea,Other,470,0,0,0,0,0,0
Switzerland,Romania,Europe,0,0,0,0,0,0,0
Switzerland,Saudi Arabia,Asia,440,0,0,0,0,0,0
Switzerland,Serbia,Europe,0,0,0,0,0,0,0
Switzerland,Singapore,Asia,2300,790,1100,0,680,1300,0
Switzerland,Slovakia,Europe,0,0,0,0,0,0,0
Switzerland,Slovenia,Europe,0,0,0,0,0,0,0
Switzerland,South Africa,Africa,570,0,0,0,0,0,0
Switzerland,Spain,Europe,2100,1000,920,0,700,980,0
Switzerland,Sri Lanka,Asia,0,0,0,0,0,0,0
Switzerland,Sudan,Africa,0,0,0,0,0,0,0
Switzerland,Sweden,Europe,1600,820,590,0,580,720,0
Switzerland,Switzerland,Europe,0,0,0,0,0,0,0
Switzerland,Taiwan,Asia,330,0,0,0,0,0,0
Switzerland,Thailand,Asia,500,0,0,0,0,0,0
Switzerland,Tunisia,Africa,430,0,0,0,0,0,0
Switzerland,Türkiye,Asia,1500,710,440,0,510,610,0
Switzerland,Uganda,Africa,0,0,0,0,0,0,0
Switzerland,Ukraine,Europe,380,0,0,0,0,0,0
Switzerland,United Arab Emirates,Asia,1300,680,430,0,370,640,0
Switzerland,United Kingdom,Europe,8800,4100,3800,760,3100,4100,770
Switzerland,United States of America,Americas,46000,14000,29000,1700,8100,33000,3700
Switzerland,Uruguay,Americas,0,0,0,0,0,0,0
Switzerland,Uzbekistan,Asia,0,0,0,0,0,0,0
Switzerland,Venezuela (Bolivarian Republic of),Americas,0,0,0,0,0,0,0
Switzerland,Viet Nam,Asia,410,0,0,0,0,0,0
Taiwan,Argentina,Americas,0,0,0,0,0,0,0
Taiwan,Armenia,Asia,0,0,0,0,0,0,0
Taiwan,Australia,Oceania,6400,1900,2500,500,3000,2600,0
Taiwan,Austria,Europe,310,0,0,0,0,0,0
Taiwan,Azerbaijan,Asia,0,0,0,0,0,0,0
Taiwan,Bahrain,Asia,0,0,0,0,0,0,0
